49,1,165.12,241.97,140.94,75.976,1,1,1
49,2,270.38,142.57,125.81,85.35,1,1,1
49,3,551.8,192.27,42.728,70.225,1,1,1
50,1,164.95,241.97,141.11,76.254,1,1,1
50,2,270.13,142.57,125.99,85.35,1,1,1
50,3,551.97,192.27,42.553,70.225,1,1,1
51,1,164.78,241.97,141.29,76.533,1,1,1
51,2,269.89,142.57,126.16,85.35,1,1,1
51,3,552.15,192.27,42.379,70.225,1,1,1
52,1,164.6,241.97,141.46,76.812,1,1,1
52,2,269.64,142.57,126.34,85.35,1,1,1
52,3,552.32,192.27,42.205,70.225,1,1,1
53,1,164.43,241.97,141.64,77.091,1,1,1
53,2,269.4,142.57,126.51,85.35,1,1,1
53,3,552.5,192.27,42.03,70.225,1,1,1
54,1,164.25,241.97,141.81,77.37,1,1,1
54,2,269.16,142.57,126.68,85.35,1,1,1
54,3,552.67,192.27,41.856,70.225,1,1,1
55,1,164.08,241.97,141.98,77.648,1,1,1
55,2,268.91,142.57,126.86,85.35,1,1,1
55,3,552.84,192.27,41.682,70.225,1,1,1
56,1,163.9,241.97,142.16,77.927,1,1,1
56,2,268.67,142.57,127.03,85.35,1,1,1
56,3,553.02,192.27,41.508,70.225,1,1,1
57,1,163.73,241.97,142.33,78.206,1,1,1
57,2,268.42,142.57,127.21,85.35,1,1,1
57,3,553.19,192.27,41.333,70.225,1,1,1
58,1,163.56,241.97,142.51,78.485,1,1,1
58,2,268.18,142.57,127.38,85.35,1,1,1
58,3,553.37,192.27,41.159,70.225,1,1,1
59,1,163.38,241.97,142.68,78.764,1,1,1
59,2,267.94,142.57,127.56,85.35,1,1,1
59,3,553.54,192.27,40.985,70.225,1,1,1
60,1,163.21,241.97,142.85,79.042,1,1,1
60,2,267.69,142.57,127.73,85.35,1,1,1
60,3,553.72,192.27,40.811,70.225,1,1,1
61,1,163.03,241.97,143.03,79.321,1,1,1
61,2,267.45,142.57,127.9,85.35,1,1,1
61,3,553.89,192.27,40.636,70.225,1,1,1
62,1,162.86,241.97,143.2,79.6,1,1,1
62,2,267.2,142.57,128.08,85.35,1,1,1
62,3,554.06,192.27,40.462,70.225,1,1,1
63,1,162.69,241.97,143.38,79.879,1,1,1
63,2,266.96,142.57,128.25,85.35,1,1,1
63,3,554.24,192.27,40.288,70.225,1,1,1
64,1,162.51,241.97,143.55,80.158,1,1,1
64,2,266.72,142.57,128.43,85.35,1,1,1
64,3,554.41,192.27,40.114,70.225,1,1,1
65,1,162.34,241.97,143.73,80.436,1,1,1
65,2,266.47,142.57,128.6,85.35,1,1,1
65,3,554.59,192.27,39.939,70.225,1,1,1
66,1,162.16,241.97,143.9,80.715,1,1,1
66,2,266.23,142.57,128.78,85.35,1,1,1
66,3,554.76,192.27,39.765,70.225,1,1,1
67,1,161.99,241.97,144.07,80.994,1,1,1
67,2,265.98,142.57,128.95,85.35,1,1,1
67,3,554.93,192.27,39.591,70.225,1,1,1
68,1,161.81,241.97,144.25,81.273,1,1,1
68,2,265.74,142.57,129.12,85.35,1,1,1
68,3,555.11,192.27,39.417,70.225,1,1,1
69,1,161.64,241.97,144.42,81.552,1,1,1
69,2,265.5,142.57,129.3,85.35,1,1,1
69,3,555.28,192.27,39.242,70.225,1,1,1
70,1,161.47,241.97,144.6,81.831,1,1,1
70,2,265.25,142.57,129.47,85.35,1,1,1
70,3,555.46,192.27,39.068,70.225,1,1,1
71,1,161.29,241.97,144.77,82.109,1,1,1
71,2,265.01,142.57,129.65,85.35,1,1,1
71,3,555.63,192.27,38.894,70.225,1,1,1
72,1,161.19,241.97,144.88,82.124,1,1,1
72,2,264.71,142.66,129.68,85.35,1,1,1
72,3,555.41,191.9,39.071,70.225,1,1,1
73,1,161.08,241.97,144.98,82.139,1,1,1
73,2,264.41,142.75,129.71,85.35,1,1,1
73,3,555.19,191.53,39.249,70.225,1,1,1
74,1,160.98,241.97,145.08,82.154,1,1,1
74,2,264.11,142.84,129.74,85.35,1,1,1
74,3,554.97,191.16,39.427,70.225,1,1,1
75,1,160.88,241.97,145.19,82.169,1,1,1
75,2,263.81,142.93,129.77,85.35,1,1,1
75,3,554.74,190.79,39.604,70.225,1,1,1
76,1,160.77,241.97,145.29,82.183,1,1,1
76,2,263.51,143.02,129.8,85.35,1,1,1
76,3,554.52,190.42,39.782,70.225,1,1,1
77,1,160.67,241.97,145.39,82.198,1,1,1
77,2,263.21,143.11,129.83,85.35,1,1,1
77,3,554.3,190.05,39.959,70.225,1,1,1
78,1,160.57,241.97,145.5,82.213,1,1,1
78,2,262.91,143.2,129.86,85.35,1,1,1
78,3,554.08,189.68,40.137,70.225,1,1,1
79,1,160.46,241.97,145.6,82.228,1,1,1
79,2,262.61,143.29,129.89,85.35,1,1,1
79,3,553.86,189.31,40.315,70.225,1,1,1
80,1,160.36,241.97,145.7,82.243,1,1,1
80,2,262.31,143.38,129.92,85.35,1,1,1
80,3,553.63,188.94,40.492,70.225,1,1,1
81,1,160.26,241.97,145.81,82.257,1,1,1
81,2,262.01,143.47,129.95,85.35,1,1,1
81,3,553.41,188.57,40.67,70.225,1,1,1
82,1,160.15,241.97,145.91,82.272,1,1,1
82,2,261.71,143.56,129.98,85.35,1,1,1
82,3,553.19,188.2,40.847,70.225,1,1,1
83,1,160.05,241.97,146.01,82.287,1,1,1
83,2,261.41,143.65,130.01,85.35,1,1,1
83,3,552.97,187.83,41.025,70.225,1,1,1
84,1,159.94,241.97,146.12,82.302,1,1,1
84,2,261.11,143.74,130.04,85.35,1,1,1
84,3,552.75,187.46,41.203,70.225,1,1,1
85,1,159.84,241.97,146.22,82.317,1,1,1
85,2,260.81,143.83,130.07,85.35,1,1,1
85,3,552.52,187.09,41.38,70.225,1,1,1
86,1,159.74,241.97,146.33,82.331,1,1,1
86,2,260.51,143.92,130.1,85.35,1,1,1
86,3,552.3,186.72,41.558,70.225,1,1,1
87,1,159.63,241.97,146.43,82.346,1,1,1
87,2,260.21,144.01,130.13,85.35,1,1,1
87,3,552.08,186.35,41.735,70.225,1,1,1
88,1,159.53,241.97,146.53,82.361,1,1,1
88,2,259.91,144.1,130.16,85.35,1,1,1
88,3,551.86,185.98,41.913,70.225,1,1,1
89,1,159.43,241.97,146.64,82.376,1,1,1
89,2,259.61,144.19,130.19,85.35,1,1,1
89,3,551.64,185.61,42.091,70.225,1,1,1
90,1,159.32,241.97,146.74,82.391,1,1,1
90,2,259.31,144.28,130.22,85.35,1,1,1
90,3,551.41,185.24,42.268,70.225,1,1,1
91,1,159.22,241.97,146.84,82.405,1,1,1
91,2,259.01,144.37,130.25,85.35,1,1,1
91,3,551.19,184.87,42.446,70.225,1,1,1
92,1,159.12,241.97,146.95,82.42,1,1,1
92,2,258.71,144.46,130.28,85.35,1,1,1
92,3,550.97,184.5,42.623,70.225,1,1,1
93,1,159.01,241.97,147.05,82.435,1,1,1
93,2,258.41,144.55,130.31,85.35,1,1,1
93,3,550.75,184.13,42.801,70.225,1,1,1
94,1,158.91,241.97,147.15,82.45,1,1,1
94,2,258.11,144.64,130.34,85.35,1,1,1
94,3,550.53,183.76,42.979,70.225,1,1,1
95,1,158.8,241.97,147.26,82.465,1,1,1
95,2,257.81,144.73,130.37,85.35,1,1,1
95,3,550.3,183.39,43.156,70.225,1,1,1
96,1,158.7,241.97,147.36,82.479,1,1,1
96,2,257.51,144.82,130.4,85.35,1,1,1
96,3,550.08,183.02,43.334,70.225,1,1,1
97,1,158.6,241.97,147.47,82.494,1,1,1
97,2,257.21,144.91,130.43,85.35,1,1,1
97,3,549.86,182.65,43.511,70.225,1,1,1
98,1,158.49,241.97,147.57,82.509,1,1,1
98,2,256.91,145,130.46,85.35,1,1,1
98,3,549.64,182.28,43.689,70.225,1,1,1
99,1,158.39,241.97,147.67,82.524,1,1,1
99,2,256.61,145.09,130.49,85.35,1,1,1
99,3,549.42,181.91,43.867,70.225,1,1,1
100,1,158.29,241.97,147.78,82.539,1,1,1
100,2,256.3,145.18,130.52,85.35,1,1,1
100,3,549.19,181.54,44.044,70.225,1,1,1
101,1,158.18,241.97,147.88,82.553,1,1,1
101,2,256,145.27,130.55,85.35,1,1,1
101,3,548.97,181.17,44.222,70.225,1,1,1
102,1,158.08,241.97,147.98,82.568,1,1,1
102,2,255.7,145.36,130.58,85.35,1,1,1
102,3,548.75,180.8,44.399,70.225,1,1,1
103,1,157.98,241.97,148.09,82.583,1,1,1
103,2,255.4,145.45,130.61,85.35,1,1,1
103,3,548.53,180.43,44.577,70.225,1,1,1
104,1,157.87,241.97,148.19,82.598,1,1,1
104,2,255.1,145.54,130.64,85.35,1,1,1
104,3,548.31,180.06,44.755,70.225,1,1,1
105,1,157.77,241.97,148.29,82.613,1,1,1
105,2,254.8,145.63,130.67,85.35,1,1,1
105,3,548.08,179.69,44.932,70.225,1,1,1
106,1,157.67,241.97,148.4,82.627,1,1,1
106,2,254.5,145.72,130.7,85.35,1,1,1
106,3,547.86,179.32,45.11,70.225,1,1,1
107,1,157.56,241.97,148.5,82.642,1,1,1
107,2,254.2,145.81,130.73,85.35,1,1,1
107,3,547.64,178.95,45.287,70.225,1,1,1
108,1,157.46,241.97,148.6,82.657,1,1,1
108,2,254,145.7,130.73,85.35,1,1,1
108,3,547.42,178.58,45.465,70.225,1,1,1
109,1,157.35,241.97,148.71,82.672,1,1,1
109,2,253.8,145.58,130.73,85.35,1,1,1
109,3,547.2,178.21,45.643,70.225,1,1,1
110,1,157.25,241.97,148.81,82.687,1,1,1
110,2,253.59,145.46,130.73,85.35,1,1,1
110,3,546.97,177.84,45.82,70.225,1,1,1
111,1,157.15,241.97,148.92,82.701,1,1,1
111,2,253.39,145.34,130.73,85.35,1,1,1
111,3,546.75,177.47,45.998,70.225,1,1,1
112,1,157.04,241.97,149.02,82.716,1,1,1
112,2,253.18,145.23,130.73,85.35,1,1,1
112,3,546.53,177.1,46.175,70.225,1,1,1
113,1,156.94,241.97,149.12,82.731,1,1,1
113,2,252.98,145.11,130.73,85.35,1,1,1
113,3,546.31,176.73,46.353,70.225,1,1,1
114,1,156.84,241.97,149.23,82.746,1,1,1
114,2,252.77,144.99,130.73,85.35,1,1,1
114,3,546.09,176.36,46.531,70.225,1,1,1
115,1,156.73,241.97,149.33,82.761,1,1,1
115,2,252.57,144.88,130.73,85.35,1,1,1
115,3,545.86,175.99,46.708,70.225,1,1,1
116,1,156.63,241.97,149.43,82.775,1,1,1
116,2,252.36,144.76,130.73,85.35,1,1,1
116,3,545.64,175.62,46.886,70.225,1,1,1
117,1,156.53,241.97,149.54,82.79,1,1,1
117,2,252.16,144.64,130.73,85.35,1,1,1
117,3,545.42,175.25,47.063,70.225,1,1,1
118,1,156.42,241.97,149.64,82.805,1,1,1
118,2,251.96,144.53,130.73,85.35,1,1,1
118,3,545.2,174.88,47.241,70.225,1,1,1
119,1,156.32,241.97,149.74,82.82,1,1,1
119,2,251.75,144.41,130.73,85.35,1,1,1
119,3,544.98,174.51,47.419,70.225,1,1,1
120,1,156.21,241.97,149.85,82.835,1,1,1
120,2,251.55,144.29,130.73,85.35,1,1,1
120,3,544.75,174.14,47.596,70.225,1,1,1
121,1,156.11,241.97,149.95,82.849,1,1,1
121,2,251.34,144.18,130.73,85.35,1,1,1
121,3,544.53,173.77,47.774,70.225,1,1,1
122,1,156.01,241.97,150.06,82.864,1,1,1
122,2,251.14,144.06,130.73,85.35,1,1,1
122,3,544.31,173.4,47.951,70.225,1,1,1
123,1,155.9,241.97,150.16,82.879,1,1,1
123,2,250.93,143.94,130.73,85.35,1,1,1
123,3,544.09,173.03,48.129,70.225,1,1,1
124,1,155.8,241.97,150.26,82.894,1,1,1
124,2,250.73,143.83,130.73,85.35,1,1,1
124,3,543.87,172.66,48.307,70.225,1,1,1
125,1,155.7,241.97,150.37,82.909,1,1,1
125,2,250.53,143.71,130.73,85.35,1,1,1
125,3,543.64,172.29,48.484,70.225,1,1,1
126,1,155.59,241.97,150.47,82.923,1,1,1
126,2,250.32,143.59,130.73,85.35,1,1,1
126,3,543.42,171.92,48.662,70.225,1,1,1
127,1,155.49,241.97,150.57,82.938,1,1,1
127,2,250.12,143.48,130.73,85.35,1,1,1
127,3,543.2,171.55,48.839,70.225,1,1,1
128,1,155.39,241.97,150.68,82.953,1,1,1
128,2,249.91,143.36,130.73,85.35,1,1,1
128,3,542.98,171.18,49.017,70.225,1,1,1
129,1,155.28,241.97,150.78,82.968,1,1,1
129,2,249.71,143.24,130.73,85.35,1,1,1
129,3,542.76,170.81,49.195,70.225,1,1,1
130,1,155.18,241.97,150.88,82.983,1,1,1
130,2,249.5,143.13,130.73,85.35,1,1,1
130,3,542.53,170.44,49.372,70.225,1,1,1
131,1,155.08,241.97,150.99,82.997,1,1,1
131,2,249.3,143.01,130.73,85.35,1,1,1
131,3,542.31,170.07,49.55,70.225,1,1,1
132,1,154.97,241.97,151.09,83.012,1,1,1
132,2,249.09,142.89,130.73,85.35,1,1,1
132,3,542.09,169.7,49.727,70.225,1,1,1
133,1,154.87,241.97,151.19,83.027,1,1,1
133,2,248.89,142.78,130.73,85.35,1,1,1
133,3,541.87,169.33,49.905,70.225,1,1,1
134,1,154.76,241.97,151.3,83.042,1,1,1
134,2,248.69,142.66,130.73,85.35,1,1,1
134,3,541.65,168.96,50.083,70.225,1,1,1
135,1,154.66,241.97,151.4,83.057,1,1,1
135,2,248.48,142.54,130.73,85.35,1,1,1
135,3,541.42,168.59,50.26,70.225,1,1,1
136,1,154.56,241.97,151.51,83.071,1,1,1
136,2,248.28,142.42,130.73,85.35,1,1,1
136,3,541.2,168.22,50.438,70.225,1,1,1
137,1,154.45,241.97,151.61,83.086,1,1,1
137,2,248.07,142.31,130.73,85.35,1,1,1
137,3,540.98,167.85,50.615,70.225,1,1,1
138,1,154.35,241.97,151.71,83.101,1,1,1
138,2,247.87,142.19,130.73,85.35,1,1,1
138,3,540.76,167.48,50.793,70.225,1,1,1
139,1,154.25,241.97,151.82,83.116,1,1,1
139,2,247.66,142.07,130.73,85.35,1,1,1
139,3,540.54,167.11,50.971,70.225,1,1,1
140,1,154.14,241.97,151.92,83.131,1,1,1
140,2,247.46,141.96,130.73,85.35,1,1,1
140,3,540.31,166.74,51.148,70.225,1,1,1
141,1,154.04,241.97,152.02,83.145,1,1,1
141,2,247.25,141.84,130.73,85.35,1,1,1
141,3,540.09,166.37,51.326,70.225,1,1,1
142,1,153.94,241.97,152.13,83.16,1,1,1
142,2,247.05,141.72,130.73,85.35,1,1,1
142,3,539.87,166,51.503,70.225,1,1,1
143,1,153.83,241.97,152.23,83.175,1,1,1
143,2,246.85,141.61,130.73,85.35,1,1,1
143,3,539.65,165.63,51.681,70.225,1,1,1
144,1,153.73,241.97,152.33,83.19,1,1,1
144,2,246.64,141.49,130.73,85.35,1,1,1
144,3,539.43,165.26,51.859,70.225,1,1,1
145,1,153.73,241.77,152.33,83.386,1,1,1
145,2,246.25,141.34,130.87,85.35,1,1,1
145,3,538.93,165.26,52.35,70.127,1,1,1
146,1,153.73,241.57,152.33,83.583,1,1,1
146,2,245.86,141.2,131.02,85.35,1,1,1
146,3,538.44,165.26,52.841,70.029,1,1,1
147,1,153.73,241.38,152.33,83.779,1,1,1
147,2,245.46,141.05,131.17,85.35,1,1,1
147,3,537.95,165.26,53.332,69.93,1,1,1
148,1,153.73,241.18,152.33,83.975,1,1,1
148,2,245.07,140.9,131.32,85.35,1,1,1
148,3,537.46,165.26,53.823,69.832,1,1,1
149,1,153.73,240.98,152.33,84.172,1,1,1
149,2,244.68,140.75,131.46,85.35,1,1,1
149,3,536.97,165.26,54.314,69.734,1,1,1
150,1,153.73,240.79,152.33,84.368,1,1,1
150,2,244.28,140.61,131.61,85.35,1,1,1
150,3,536.48,165.26,54.805,69.636,1,1,1
151,1,153.73,240.59,152.33,84.565,1,1,1
151,2,243.89,140.46,131.76,85.35,1,1,1
151,3,535.99,165.26,55.296,69.538,1,1,1
152,1,153.73,240.39,152.33,84.761,1,1,1
152,2,243.5,140.31,131.91,85.35,1,1,1
152,3,535.5,165.26,55.787,69.439,1,1,1
153,1,153.73,240.2,152.33,84.958,1,1,1
153,2,243.11,140.16,132.05,85.35,1,1,1
153,3,535.01,165.26,56.278,69.341,1,1,1
154,1,153.73,240,152.33,85.154,1,1,1
154,2,242.71,140.02,132.2,85.35,1,1,1
154,3,534.52,165.26,56.769,69.243,1,1,1
155,1,153.73,239.81,152.33,85.35,1,1,1
155,2,242.32,139.87,132.35,85.35,1,1,1
155,3,534.02,165.26,57.26,69.145,1,1,1
156,1,153.73,239.61,152.33,85.547,1,1,1
156,2,241.93,139.72,132.49,85.35,1,1,1
156,3,533.53,165.26,57.752,69.046,1,1,1
157,1,153.73,239.41,152.33,85.743,1,1,1
157,2,241.53,139.58,132.64,85.35,1,1,1
157,3,533.04,165.26,58.243,68.948,1,1,1
158,1,153.73,239.22,152.33,85.94,1,1,1
158,2,241.14,139.43,132.79,85.35,1,1,1
158,3,532.55,165.26,58.734,68.85,1,1,1
159,1,153.73,239.02,152.33,86.136,1,1,1
159,2,240.75,139.28,132.94,85.35,1,1,1
159,3,532.06,165.26,59.225,68.752,1,1,1
160,1,153.73,238.82,152.33,86.333,1,1,1
160,2,240.36,139.13,133.08,85.35,1,1,1
160,3,531.57,165.26,59.716,68.654,1,1,1
161,1,153.73,238.63,152.33,86.529,1,1,1
161,2,239.96,138.99,133.23,85.35,1,1,1
161,3,531.08,165.26,60.207,68.555,1,1,1
162,1,153.73,238.43,152.33,86.726,1,1,1
162,2,239.57,138.84,133.38,85.35,1,1,1
162,3,530.59,165.26,60.698,68.457,1,1,1
163,1,153.73,238.23,152.33,86.922,1,1,1
163,2,239.18,138.69,133.53,85.35,1,1,1
163,3,530.1,165.26,61.189,68.359,1,1,1
164,1,153.73,238.04,152.33,87.118,1,1,1
164,2,238.78,138.54,133.67,85.35,1,1,1
164,3,529.6,165.26,61.68,68.261,1,1,1
165,1,153.73,237.84,152.33,87.315,1,1,1
165,2,238.39,138.4,133.82,85.35,1,1,1
165,3,529.11,165.26,62.171,68.163,1,1,1
166,1,153.73,237.64,152.33,87.511,1,1,1
166,2,238,138.25,133.97,85.35,1,1,1
166,3,528.62,165.26,62.662,68.064,1,1,1
167,1,153.83,237.25,152.11,87.38,1,1,1
167,2,237.83,138.02,133.97,85.35,1,1,1
167,3,527.74,164.54,63.579,68.064,1,1,1
168,1,153.92,236.86,151.88,87.249,1,1,1
168,2,237.67,137.79,133.97,85.35,1,1,1
168,3,526.85,163.82,64.496,68.064,1,1,1
169,1,154.02,236.47,151.65,87.118,1,1,1
169,2,237.51,137.56,133.97,85.35,1,1,1
169,3,525.97,163.1,65.412,68.064,1,1,1
170,1,154.12,236.07,151.42,86.987,1,1,1
170,2,237.34,137.33,133.97,85.35,1,1,1
170,3,525.09,162.38,66.329,68.064,1,1,1
171,1,154.22,235.68,151.19,86.856,1,1,1
171,2,237.18,137.1,133.97,85.35,1,1,1
171,3,524.2,161.66,67.246,68.064,1,1,1
172,1,154.32,235.29,150.96,86.726,1,1,1
172,2,237.02,136.87,133.97,85.35,1,1,1
172,3,523.32,160.94,68.163,68.064,1,1,1
173,1,154.42,234.89,150.73,86.595,1,1,1
173,2,236.85,136.64,133.97,85.35,1,1,1
173,3,522.43,160.22,69.079,68.064,1,1,1
174,1,154.51,234.5,150.5,86.464,1,1,1
174,2,236.69,136.42,133.97,85.35,1,1,1
174,3,521.55,159.5,69.996,68.064,1,1,1
175,1,154.61,234.11,150.27,86.333,1,1,1
175,2,236.53,136.19,133.97,85.35,1,1,1
175,3,520.67,158.78,70.913,68.064,1,1,1
176,1,154.71,233.72,150.04,86.202,1,1,1
176,2,236.36,135.96,133.97,85.35,1,1,1
176,3,519.78,158.06,71.829,68.064,1,1,1
177,1,154.81,233.32,149.81,86.071,1,1,1
177,2,236.2,135.73,133.97,85.35,1,1,1
177,3,518.9,157.34,72.746,68.064,1,1,1
178,1,154.91,232.93,149.58,85.94,1,1,1
178,2,236.03,135.5,133.97,85.35,1,1,1
178,3,518.01,156.62,73.663,68.064,1,1,1
179,1,155.01,232.54,149.36,85.809,1,1,1
179,2,235.87,135.27,133.97,85.35,1,1,1
179,3,517.13,155.9,74.579,68.064,1,1,1
180,1,155.1,232.14,149.13,85.678,1,1,1
180,2,235.71,135.04,133.97,85.35,1,1,1
